Beschaffenheit_schluessel,Beschaffenheit_bezeichnung,AAA-Beschreibung,alias
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80486
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80489
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80495
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80496
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80499
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80502
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80503
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80511
4000,Trennlinie nicht eindeutig festgelegt,AX_BesondereGebaeudelinie,F12__80513
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80515
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80520
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80535
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80541
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80544
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80545
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80548
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80554
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80559
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80562
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80563
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80568
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80579
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80580
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80589
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80590
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80603
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80604
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80612
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80613
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80616
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80620
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80632
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80637
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80646
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80649
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80650
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80654
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80657
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80658
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80660
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80661
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80665
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80666
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80669
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80674
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80686
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80692
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80693
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80695
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80698
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80700
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80701
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80707
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80711
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80717
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80718
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80721
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80733
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80744
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80746
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80749
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80750
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80756
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80758
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80760
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80762
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80763
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80773
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80776
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80777
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80783
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80794
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80799
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80801
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80802
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80803
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80807
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80810
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80813
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80817
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80819
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80821
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80823
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80826
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80827
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80834
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80841
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80842
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80851
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80853
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80854
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80855
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80861
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80866
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80868
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80874
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80875
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80876
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80878
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80880
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80886
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80893
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80897
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80900
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80901
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80920
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80921
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80923
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80934
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80935
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80947
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80953
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80954
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80957
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80962
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80964
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80966
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80975
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80984
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80985
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80988
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80990
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80993
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80997
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80998
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__81010
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__81011
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__81019
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__81021
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__81023
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__81026
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__81029
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__81032
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__81033
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__81037
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__81054
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__81056
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__81060
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__81061
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__81062
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__81063
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__81066
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__81067
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__81071
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__81085
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__81089
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__81096
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__81099
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__81104
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__81105
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__81106
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__81110
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__81112
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__81113
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__81118
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__81133
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__81135
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__81136
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__81138
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__81144
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__81145
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__81146
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__81150
4000,Trennlinie nicht eindeutig festgelegt,AX_BesondereGebaeudelinie,F12__81151
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__81157
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__81176
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__81187
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__81188
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__81191
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__81197
4000,Trennlinie nicht eindeutig festgelegt,AX_BesondereGebaeudelinie,F12__81198
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__81440
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__81626
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__81782
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__81809
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__81832
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__82013
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__82185
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__82219
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__82223
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__82288
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__82309
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__82313
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__82343
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__82448
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__82585
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__82591
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__82824
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__82848
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__82896
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__83139
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__83161
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__83169
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__83302
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__83303
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__83328
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__83413
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__83581
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__83586
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__83607
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__83647
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__83656
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__83839
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__83907
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__83916
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__84001
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__84078
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__84152
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__84322
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__84432
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__84469
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__84507
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__84755
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__84773
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__84774
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__84828
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__86096
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__86140
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__86419
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__87495
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__87527
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__87607
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__87712
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__87881
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__88511
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__88546
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__88571
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__132704
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__132716
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__132717
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__132728
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__132739
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__132744
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__132753
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__132760
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__132762
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__132769
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__132776
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__132781
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__132803
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__132807
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__132808
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__132809
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__132811
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__132819
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__132827
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__132831
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__132845
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__132847
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__132850
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__132871
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__132878
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__132884
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__132887
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__132909
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__132912
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__132918
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__132919
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__132920
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__132932
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__132945
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__132955
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__132963
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__132967
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__132978
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__133022
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__133045
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__133055
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__133056
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__133148
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__133152
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__133171
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__133182
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__133194
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__133201
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__133208
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__133211
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__133224
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__133231
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__133232
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__133237
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__133240
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__133247
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__133250
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__133253
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__133255
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__134888
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__134889
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__134893
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__134895
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__134899
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__134901
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__134904
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__134910
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__134913
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__134914
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__134930
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__134937
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__134940
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__134941
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__134947
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__134948
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__134950
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__134953
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__134957
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__134959
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__134960
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__134965
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__135004
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__135012
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__135018
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__135029
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__135030
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__135033
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__135038
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__135039
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__135042
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__135048
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__135052
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__135057
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__135061
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__135067
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__135068
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__135072
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__135073
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__135079
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__135085
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__135087
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__135090
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__135092
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__135098
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__135099
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__135105
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__135106
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__135116
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__135117
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__135120
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__135127
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__135130
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__135131
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__135132
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__135141
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__135143
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__135149
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__135157
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__135159
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__135161
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__135162
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__135166
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__135169
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__135171
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__135174
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__135175
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__135181
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__135182
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__135190
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__135194
9999,Sonstiges,AX_BesondereGebaeudelinie,F12__135195
