Bewuchs_schluessel,Bewuchs_bezeichnung,Beschreibung_schluessel,Beschreibung_bezeichnung,AAA-Beschreibung,alias,Funktion_schluessel,Funktion_bezeichnung,Name
1600,Zierfläche,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__3874,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__3879,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__3882,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__3909,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__3926,,,
1600,Zierfläche,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__3930,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__3932,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__3935,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__3941,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__3956,,,
1600,Zierfläche,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__3958,,,
1600,Zierfläche,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__3962,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__3969,,,
1600,Zierfläche,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__3970,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__3981,,,
1600,Zierfläche,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__3984,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__3988,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__3999,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4002,,,
1600,Zierfläche,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4006,,,
1600,Zierfläche,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4025,,,
1600,Zierfläche,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4029,,,
1600,Zierfläche,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4037,,,
1600,Zierfläche,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4040,,,
1600,Zierfläche,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4041,,,
1600,Zierfläche,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4043,,,
1600,Zierfläche,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4044,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4050,,,
1600,Zierfläche,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4057,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4089,,,
1600,Zierfläche,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4101,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4106,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4112,,,
1021,Baumbestand Laubholz,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4119,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4126,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4128,,,
1600,Zierfläche,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4130,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4152,,,
1021,Baumbestand Laubholz,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4154,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4155,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4167,,,
1021,Baumbestand Laubholz,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4177,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4181,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4186,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4188,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4204,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4216,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4229,,,
1600,Zierfläche,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4232,,,
1600,Zierfläche,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4255,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4268,,,
1600,Zierfläche,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4271,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4281,,,
1600,Zierfläche,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4288,,,
1600,Zierfläche,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4290,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4294,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4301,,,
1600,Zierfläche,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4314,,,
1600,Zierfläche,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4320,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4326,,,
1600,Zierfläche,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4330,,,
1021,Baumbestand Laubholz,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4332,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4334,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4344,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4349,,,
1600,Zierfläche,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4362,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4369,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4378,,,
1600,Zierfläche,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4389,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4411,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4415,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4417,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4418,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4424,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4425,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4431,,,
1600,Zierfläche,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4434,,,
1600,Zierfläche,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4464,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4468,,,
1021,Baumbestand Laubholz,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4469,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4475,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4476,,,
1600,Zierfläche,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4486,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4488,,,
1021,Baumbestand Laubholz,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4490,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4492,,,
1021,Baumbestand Laubholz,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4494,,,
1600,Zierfläche,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4495,,,
1600,Zierfläche,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4500,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4502,,,
1600,Zierfläche,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4503,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4505,,,
1600,Zierfläche,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4506,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4509,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4515,,,
1021,Baumbestand Laubholz,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4516,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4523,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4524,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4525,,,
1600,Zierfläche,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4534,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4535,,,
1600,Zierfläche,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4536,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4538,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4539,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4541,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4543,,,
1600,Zierfläche,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4547,,,
1600,Zierfläche,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4548,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4549,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4550,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4552,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4554,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4558,,,
1600,Zierfläche,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4566,,,
1600,Zierfläche,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4570,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4574,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4575,,,
1600,Zierfläche,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4577,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4579,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4580,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4581,,,
1600,Zierfläche,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4582,,,
1600,Zierfläche,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4585,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4588,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4589,,,
1021,Baumbestand Laubholz,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4590,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4591,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4594,,,
1021,Baumbestand Laubholz,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4595,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4597,,,
1600,Zierfläche,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4599,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4600,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4601,,,
1021,Baumbestand Laubholz,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4602,,,
1600,Zierfläche,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4605,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4608,,,
1600,Zierfläche,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4609,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4610,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4612,,,
1600,Zierfläche,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4613,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4614,,,
1600,Zierfläche,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4615,,,
1021,Baumbestand Laubholz,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4616,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4622,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4623,,,
1600,Zierfläche,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4627,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4628,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4629,,,
1600,Zierfläche,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4632,,,
1600,Zierfläche,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4634,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4638,,,
1600,Zierfläche,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4640,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4645,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4646,,,
1600,Zierfläche,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4647,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4648,,,
1600,Zierfläche,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4649,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4651,,,
1600,Zierfläche,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4652,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4654,,,
1600,Zierfläche,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4655,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4656,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4660,,,
1600,Zierfläche,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4663,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4670,,,
1021,Baumbestand Laubholz,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4672,,,
1600,Zierfläche,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4673,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4674,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4675,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4677,,,
1021,Baumbestand Laubholz,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4678,,,
1600,Zierfläche,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4680,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4681,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4683,,,
1600,Zierfläche,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4684,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4686,,,
1600,Zierfläche,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4689,,,
1600,Zierfläche,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4691,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4692,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4693,,,
1021,Baumbestand Laubholz,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4694,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4695,,,
1600,Zierfläche,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4697,,,
1600,Zierfläche,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4699,,,
1600,Zierfläche,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4704,,,
1600,Zierfläche,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4705,,,
1600,Zierfläche,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4707,,,
1600,Zierfläche,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4708,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4710,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4713,,,
1600,Zierfläche,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4717,,,
1600,Zierfläche,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4719,,,
1600,Zierfläche,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4721,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4724,,,
1600,Zierfläche,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4725,,,
1600,Zierfläche,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4733,,,
1021,Baumbestand Laubholz,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4734,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4735,,,
1600,Zierfläche,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4736,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4738,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4739,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4742,,,
1600,Zierfläche,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4743,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4745,,,
1600,Zierfläche,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4748,,,
1600,Zierfläche,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4751,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4753,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4754,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4756,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4758,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4759,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4760,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4763,,,
1021,Baumbestand Laubholz,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4770,,,
1600,Zierfläche,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4777,,,
1600,Zierfläche,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4784,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4785,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4789,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4790,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4792,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4793,,,
1600,Zierfläche,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4795,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4800,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4801,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4802,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4804,,,
1600,Zierfläche,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4805,,,
1600,Zierfläche,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4806,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4807,,,
1021,Baumbestand Laubholz,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4814,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4818,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4819,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4821,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4824,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4825,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4827,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4832,,,
1600,Zierfläche,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4833,,,
1600,Zierfläche,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4835,,,
1600,Zierfläche,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4838,,,
1600,Zierfläche,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4843,,,
1021,Baumbestand Laubholz,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4844,,,
1600,Zierfläche,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4845,,,
1600,Zierfläche,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4846,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__4849,,,
