Bauwerksfunktion_schluessel,Bauwerksfunktion_bezeichnung,Beschreibung_schluessel,Beschreibung_bezeichnung,AAA-Beschreibung,alias,Name,ArchaeologischerTyp_schluessel,ArchaeologischerTyp_bezeichnung,Bahnkategorie_schluessel,Bahnkategorie_bezeichnung,Bahnhofskategorie_schluessel,Bahnhofskategorie_bezeichnug,Art_schluessel,Art_bezeichnung
1620,Treppe,9998,Nach Quellenlage nicht zu spezifizieren,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__74743,,,,,,,,,
1650,Rampe,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__74747,,,,,,,,,
1650,Rampe,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__74750,,,,,,,,,
1620,Treppe,9998,Nach Quellenlage nicht zu spezifizieren,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__74756,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__74757,,,,,,,,,
1620,Treppe,9998,Nach Quellenlage nicht zu spezifizieren,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__74760,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__74761,,,,,,,,,
1620,Treppe,9998,Nach Quellenlage nicht zu spezifizieren,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__74764,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__74765,,,,,,,,,
1650,Rampe,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__74766,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__74771,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__74776,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__74777,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__74780,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__74784,,,,,,,,,
1620,Treppe,9998,Nach Quellenlage nicht zu spezifizieren,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__74785,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__74786,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__74790,,,,,,,,,
1620,Treppe,9998,Nach Quellenlage nicht zu spezifizieren,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__74793,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__74798,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__74806,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__74808,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__74811,,,,,,,,,
1620,Treppe,9998,Nach Quellenlage nicht zu spezifizieren,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__74812,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__74813,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__74814,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__74817,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__74820,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__74822,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__74823,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__74829,,,,,,,,,
1650,Rampe,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__74830,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__74831,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__74832,,,,,,,,,
1650,Rampe,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__74838,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__74840,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__74842,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__74845,,,,,,,,,
1620,Treppe,9998,Nach Quellenlage nicht zu spezifizieren,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__74846,,,,,,,,,
1620,Treppe,9998,Nach Quellenlage nicht zu spezifizieren,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__74847,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__74848,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__74849,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__74851,,,,,,,,,
1620,Treppe,9998,Nach Quellenlage nicht zu spezifizieren,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__74854,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__74858,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__74861,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__74862,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__74865,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__74867,,,,,,,,,
1620,Treppe,9998,Nach Quellenlage nicht zu spezifizieren,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__74873,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__74874,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__74877,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__74879,,,,,,,,,
1650,Rampe,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__74882,,,,,,,,,
1620,Treppe,9998,Nach Quellenlage nicht zu spezifizieren,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__74888,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__74889,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__74892,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__74896,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__74899,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__74902,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__74903,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__74905,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__74916,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__74917,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__74920,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__74921,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__74923,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__74924,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__74928,,,,,,,,,
1620,Treppe,9998,Nach Quellenlage nicht zu spezifizieren,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__74931,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__74933,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__74938,,,,,,,,,
1620,Treppe,9998,Nach Quellenlage nicht zu spezifizieren,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__74939,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__74940,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__74941,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__74944,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__74946,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__74947,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__74949,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__74953,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__74955,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__74959,,,,,,,,,
1620,Treppe,9998,Nach Quellenlage nicht zu spezifizieren,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__74961,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__74962,,,,,,,,,
1620,Treppe,9998,Nach Quellenlage nicht zu spezifizieren,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__74967,,,,,,,,,
1620,Treppe,9998,Nach Quellenlage nicht zu spezifizieren,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__74969,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__74971,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__74972,,,,,,,,,
1620,Treppe,9998,Nach Quellenlage nicht zu spezifizieren,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__74974,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__74975,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__74976,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__74977,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__74978,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__74979,,,,,,,,,
1620,Treppe,9998,Nach Quellenlage nicht zu spezifizieren,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__74983,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__74984,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__74986,,,,,,,,,
1650,Rampe,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__74988,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__74993,,,,,,,,,
1620,Treppe,9998,Nach Quellenlage nicht zu spezifizieren,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__74996,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__74997,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__74998,,,,,,,,,
1620,Treppe,9998,Nach Quellenlage nicht zu spezifizieren,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__75001,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__75004,,,,,,,,,
1650,Rampe,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__75006,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__75007,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__75009,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__75010,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__75013,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__75015,,,,,,,,,
1650,Rampe,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__75016,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__75019,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__75026,,,,,,,,,
1620,Treppe,9998,Nach Quellenlage nicht zu spezifizieren,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__75028,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__75032,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__75033,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__75034,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__75037,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__75038,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__75050,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__75052,,,,,,,,,
1620,Treppe,9998,Nach Quellenlage nicht zu spezifizieren,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__75055,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__75064,,,,,,,,,
1620,Treppe,9998,Nach Quellenlage nicht zu spezifizieren,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__75069,,,,,,,,,
1620,Treppe,9998,Nach Quellenlage nicht zu spezifizieren,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__75070,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__75072,,,,,,,,,
1620,Treppe,9998,Nach Quellenlage nicht zu spezifizieren,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__75082,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__75086,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__75090,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__75091,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__75094,,,,,,,,,
1650,Rampe,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__75095,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__75098,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__75101,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__75103,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__75104,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__75106,,,,,,,,,
1620,Treppe,9998,Nach Quellenlage nicht zu spezifizieren,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__75115,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__75117,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__75118,,,,,,,,,
1620,Treppe,9998,Nach Quellenlage nicht zu spezifizieren,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__75123,,,,,,,,,
1650,Rampe,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__75126,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__75127,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__75130,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__75131,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__75137,,,,,,,,,
1620,Treppe,9998,Nach Quellenlage nicht zu spezifizieren,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__75140,,,,,,,,,
1620,Treppe,9998,Nach Quellenlage nicht zu spezifizieren,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__75141,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__75142,,,,,,,,,
1650,Rampe,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__75143,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__75145,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__75147,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__75148,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__75149,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__75153,,,,,,,,,
1620,Treppe,9998,Nach Quellenlage nicht zu spezifizieren,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__75154,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__75156,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__75158,,,,,,,,,
1650,Rampe,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__75159,,,,,,,,,
1620,Treppe,9998,Nach Quellenlage nicht zu spezifizieren,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__75161,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__75162,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__75163,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__75169,,,,,,,,,
1650,Rampe,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__75170,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__75171,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__75172,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__75175,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__75177,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__75179,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__75184,,,,,,,,,
1650,Rampe,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__75187,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__75188,,,,,,,,,
1650,Rampe,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__75190,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__75191,,,,,,,,,
1620,Treppe,9998,Nach Quellenlage nicht zu spezifizieren,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__75192,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__75193,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__75195,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__75200,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__75202,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__75203,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__75205,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__75206,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__75207,,,,,,,,,
1620,Treppe,9998,Nach Quellenlage nicht zu spezifizieren,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__75208,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__75211,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__75213,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__75215,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__75222,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__75223,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__75224,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__75228,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__75229,,,,,,,,,
