Bauwerksfunktion_schluessel,Bauwerksfunktion_bezeichnung,Beschreibung_schluessel,Beschreibung_bezeichnung,AAA-Beschreibung,alias,Bahnkategorie_schluessel,Bahnkategorie_bezeichnung,Art_schluessel,Art_bezeichnung
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532375,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532384,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532386,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532387,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532388,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532389,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532392,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532395,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532396,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532398,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532400,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532403,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532405,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532406,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532408,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532410,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532413,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532414,,,1011,Fahrbahnbegrenzungslinie überdeckt
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532417,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532422,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532423,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532424,,,1011,Fahrbahnbegrenzungslinie überdeckt
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532425,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532426,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532427,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532428,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532434,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532435,,,1011,Fahrbahnbegrenzungslinie überdeckt
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532436,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532437,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532438,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532440,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532442,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532443,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532444,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532447,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532450,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532451,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532452,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532453,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532456,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532458,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532459,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532460,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532461,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532462,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532466,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532467,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532468,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532470,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532471,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532472,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532474,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532475,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532476,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532477,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532478,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532479,,,1011,Fahrbahnbegrenzungslinie überdeckt
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532480,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532482,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532483,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532485,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532497,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532498,,,1011,Fahrbahnbegrenzungslinie überdeckt
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532499,,,1011,Fahrbahnbegrenzungslinie überdeckt
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532501,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532502,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532503,,,1011,Fahrbahnbegrenzungslinie überdeckt
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532505,,,1011,Fahrbahnbegrenzungslinie überdeckt
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532509,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532513,,,1011,Fahrbahnbegrenzungslinie überdeckt
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532514,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532515,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532518,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532522,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532528,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532531,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532533,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532535,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532537,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532538,,,1011,Fahrbahnbegrenzungslinie überdeckt
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532540,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532542,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532543,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532544,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532545,,,1011,Fahrbahnbegrenzungslinie überdeckt
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532550,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532555,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532556,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532559,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532560,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532562,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532565,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532566,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532572,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532575,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532576,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532579,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532584,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532588,,,1011,Fahrbahnbegrenzungslinie überdeckt
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532589,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532590,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532592,,,1011,Fahrbahnbegrenzungslinie überdeckt
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532600,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532602,,,1011,Fahrbahnbegrenzungslinie überdeckt
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532603,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532605,,,1011,Fahrbahnbegrenzungslinie überdeckt
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532606,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532612,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532614,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532615,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532616,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532630,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532635,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532637,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532638,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532639,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532640,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532644,,,1011,Fahrbahnbegrenzungslinie überdeckt
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532645,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532646,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532647,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532648,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532650,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532651,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532652,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532653,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532654,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532655,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532657,,,1011,Fahrbahnbegrenzungslinie überdeckt
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532658,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532660,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532662,,,1011,Fahrbahnbegrenzungslinie überdeckt
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532663,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532664,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532666,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532667,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532669,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532670,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532673,,,1011,Fahrbahnbegrenzungslinie überdeckt
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532674,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532676,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532679,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532687,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532688,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532690,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532693,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532694,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532696,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532698,,,1011,Fahrbahnbegrenzungslinie überdeckt
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532699,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532700,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532702,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532704,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532706,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532707,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532708,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532709,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532710,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532713,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532715,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532717,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532718,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532719,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532720,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532721,,,1011,Fahrbahnbegrenzungslinie überdeckt
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532723,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532727,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532728,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532732,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532734,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532735,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532737,,,1011,Fahrbahnbegrenzungslinie überdeckt
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532741,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532742,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532743,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532745,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532751,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532752,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532754,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532755,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532756,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532759,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532760,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532761,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532762,,,1011,Fahrbahnbegrenzungslinie überdeckt
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532763,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__532765,,,1010,Fahrbahnbegrenzungslinie
